image_path,brightness,contrast_std,shadow_ratio,highlight_ratio,cool_warm_delta,edge_density,laplacian_var
datasets/FreiHAND_pub_v2/training/rgb/00021746.jpg,88.89217952806122,69.53342577509574,0.36013233418367346,0.04530054209183673,-16.666872608418373,0.04153380102040816,357.8384340020927
datasets/FreiHAND_pub_v2/training/rgb/00009364.jpg,129.67940848214286,73.41718061605509,0.25352758290816324,0.03264508928571429,-26.321906887755105,0.05735809948979592,467.26815710103494
datasets/FreiHAND_pub_v2/training/rgb/00018090.jpg,136.80863360969389,35.542921367589976,0.025809151785714284,0.018116230867346938,-32.538305165816325,0.03001434948979592,184.23204647407388
datasets/FreiHAND_pub_v2/training/rgb/00009928.jpg,128.8473971619898,36.07872742552806,0.015764508928571428,0.00011957908163265306,-41.40557238520408,0.027642697704081634,249.38708315606615
datasets/FreiHAND_pub_v2/training/rgb/00000015.jpg,155.4117506377551,71.99411422449317,0.0850406568877551,0.17470503826530612,-5.683713329081627,0.06525031887755102,782.3657279306528
datasets/FreiHAND_pub_v2/training/rgb/00025287.jpg,86.89696269132654,54.902809885421256,0.3434909119897959,0.0,-27.077865911989797,0.0283203125,182.81204127629863
datasets/FreiHAND_pub_v2/training/rgb/00007327.jpg,117.37031648596938,34.312131623846355,0.01739875637755102,0.01921237244897959,-42.36900111607143,0.014369419642857142,142.53889996903186
datasets/FreiHAND_pub_v2/training/rgb/00002891.jpg,128.1585020727041,97.74613381605036,0.3661312181122449,0.18223852040816327,-3.2709064094387656,0.03130978954081633,609.0258245881226
datasets/FreiHAND_pub_v2/training/rgb/00013320.jpg,110.20242745535714,35.18406171334777,0.0389030612244898,0.025151466836734693,-25.586575255102034,0.030113998724489797,254.5957886494482
datasets/FreiHAND_pub_v2/training/rgb/00013626.jpg,118.7662428252551,28.892288181448027,0.05221619897959184,0.0,-40.89869658801021,0.0204280931122449,284.4699909745629
datasets/FreiHAND_pub_v2/training/rgb/00000899.jpg,142.4860690369898,42.310606390697245,0.03810586734693878,0.030412946428571428,-30.8397441007653,0.03437898596938776,287.91475792161526
datasets/FreiHAND_pub_v2/training/rgb/00000043.jpg,113.96996572066327,49.44116008664881,0.14698262117346939,0.002849968112244898,-39.00785235969388,0.03103077168367347,229.82816909820224
datasets/FreiHAND_pub_v2/training/rgb/00010437.jpg,125.21677694515306,88.74641517946286,0.25418526785714285,0.20079320790816327,-2.267857142857139,0.04765226403061224,673.088082602301
datasets/FreiHAND_pub_v2/training/rgb/00002545.jpg,123.3285833864796,50.29834011087205,0.01273517219387755,0.02549027423469388,-15.441167091836732,0.03517617984693878,274.4539653006716
datasets/FreiHAND_pub_v2/training/rgb/00031450.jpg,79.51221699617346,53.8125405765223,0.3668686224489796,0.0013352997448979591,-23.78246572066326,0.02708466198979592,198.8984385613152
datasets/FreiHAND_pub_v2/training/rgb/00029045.jpg,131.55961017219389,39.86829977748046,0.05697943239795918,0.021603954081632654,-34.25841039540816,0.03392059948979592,244.96950622480742
datasets/FreiHAND_pub_v2/training/rgb/00003654.jpg,118.85056600765306,32.31991757684016,0.06349649234693877,0.0,-38.420200892857146,0.02236128826530612,179.5450294837014
datasets/FreiHAND_pub_v2/training/rgb/00031455.jpg,133.75237165178572,47.33947555674823,0.03284438775510204,0.05006377551020408,-36.80693957270408,0.03704958545918367,377.09304206423934
datasets/FreiHAND_pub_v2/training/rgb/00028759.jpg,76.02722417091837,39.78186086057875,0.26347257653061223,0.0,-28.56084582270408,0.016402264030612245,104.89262843539147
datasets/FreiHAND_pub_v2/training/rgb/00021643.jpg,120.69646843112245,63.394488933659254,0.1980827487244898,0.04175302933673469,-25.124621332908163,0.03344228316326531,214.58259847173093
datasets/FreiHAND_pub_v2/training/rgb/00014927.jpg,107.72052375637755,28.28561641011584,0.04041772959183673,5.978954081632653e-05,-34.17699697066326,0.03294403698979592,165.97486292089536
datasets/FreiHAND_pub_v2/training/rgb/00002069.jpg,125.24141023596938,43.21427025563658,0.030034279336734693,0.0026307397959183672,-38.95914381377552,0.035654496173469385,289.3267675679408
datasets/FreiHAND_pub_v2/training/rgb/00002582.jpg,145.33478156887756,61.23683296559541,0.0333625637755102,0.1471221301020408,-18.480588329081627,0.03734853316326531,567.7702585746227
datasets/FreiHAND_pub_v2/training/rgb/00002498.jpg,133.19923867984693,28.93512179405748,0.018973214285714284,0.0005381058673469387,-36.02768255739796,0.02893813775510204,269.3997037566637
